CMDLINE 'C:\Users\Michael Okuda\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.9_qbz5n2kfra8p0\python.exe' 'family_model_intergenerational_marriage_Teayoun version.py'
MEM 2945.164062 1698794761.7768
MEM 2945.171875 1698794761.8815
MEM 2945.187500 1698794761.9937
MEM 2944.953125 1698794762.1067
MEM 2944.976562 1698794762.2113
MEM 2944.988281 1698794762.3237
MEM 2945.011719 1698794762.4359
MEM 2944.820312 1698794762.5403
MEM 2943.742188 1698794762.6524
MEM 2942.847656 1698794762.7564
MEM 2939.492188 1698794762.8605
MEM 2931.054688 1698794762.9645
MEM 2921.078125 1698794763.0686
MEM 2909.675781 1698794763.1726
MEM 2900.949219 1698794763.2767
MEM 2890.464844 1698794763.3812
MEM 2876.820312 1698794763.4933
MEM 2864.066406 1698794763.6060
MEM 2849.332031 1698794763.7180
MEM 2835.476562 1698794763.8221
MEM 2820.855469 1698794763.9341
MEM 2808.460938 1698794764.0462
MEM 2793.871094 1698794764.1584
MEM 2779.128906 1698794764.2705
MEM 2765.750000 1698794764.3745
MEM 2751.339844 1698794764.4785
MEM 2736.953125 1698794764.5826
MEM 2722.054688 1698794764.6946
MEM 2680.425781 1698794764.7987
MEM 2628.109375 1698794764.9031
MEM 2574.140625 1698794765.0147
MEM 2457.878906 1698794765.1268
MEM 2340.402344 1698794765.2309
MEM 2163.117188 1698794765.3349
MEM 2064.296875 1698794765.4470
MEM 2050.523438 1698794765.5591
MEM 2034.066406 1698794765.6712
MEM 2016.542969 1698794765.7752
MEM 1998.695312 1698794765.8792
MEM 1983.027344 1698794765.9837
MEM 1967.031250 1698794766.0878
MEM 1948.371094 1698794766.1918
MEM 1929.765625 1698794766.3039
MEM 1913.433594 1698794766.4079
MEM 1901.921875 1698794766.5122
MEM 1887.691406 1698794766.6163
MEM 1872.972656 1698794766.7203
MEM 1856.496094 1698794766.8324
MEM 1841.378906 1698794766.9364
MEM 1829.433594 1698794767.0412
MEM 1814.324219 1698794767.1523
MEM 1798.437500 1698794767.2643
MEM 1783.605469 1698794767.3684
MEM 1768.445312 1698794767.4804
MEM 1754.792969 1698794767.5844
MEM 1740.066406 1698794767.6965
MEM 1726.195312 1698794767.8005
MEM 1660.773438 1698794767.9046
MEM 1633.519531 1698794768.0168
MEM 1575.757812 1698794768.1288
MEM 1509.371094 1698794768.2329
MEM 1442.636719 1698794768.3369
MEM 1374.355469 1698794768.4410
MEM 1262.410156 1698794768.5530
MEM 1150.035156 1698794768.6650
MEM 1047.187500 1698794768.7691
MEM 1029.128906 1698794768.8811
MEM 1019.554688 1698794768.9840
MEM 1011.476562 1698794769.0880
MEM 1001.882812 1698794769.2001
MEM 992.347656 1698794769.3121
MEM 983.289062 1698794769.4162
MEM 970.628906 1698794769.5212
MEM 957.894531 1698794769.6243
MEM 944.945312 1698794769.7364
MEM 932.027344 1698794769.8484
MEM 919.402344 1698794769.9604
MEM 903.613281 1698794770.0645
MEM 886.906250 1698794770.1685
MEM 877.000000 1698794770.2806
MEM 867.851562 1698794770.3847
MEM 858.566406 1698794770.4888
MEM 849.855469 1698794770.5928
MEM 841.003906 1698794770.6969
MEM 832.617188 1698794770.8009
MEM 817.136719 1698794770.9050
MEM 800.890625 1698794771.0090
MEM 782.187500 1698794771.1131
MEM 764.125000 1698794771.2172
MEM 745.574219 1698794771.3222
MEM 727.410156 1698794771.4223
MEM 708.769531 1698794771.5294
MEM 689.925781 1698794771.6334
MEM 667.992188 1698794771.7454
MEM 645.585938 1698794771.8575
MEM 624.699219 1698794771.9617
MEM 604.183594 1698794772.0738
MEM 583.722656 1698794772.1778
MEM 562.371094 1698794772.2823
MEM 540.984375 1698794772.3863
MEM 517.652344 1698794772.4984
MEM 495.171875 1698794772.6104
MEM 473.378906 1698794772.7225
MEM 453.390625 1698794772.8265
MEM 430.132812 1698794772.9389
MEM 410.496094 1698794773.0429
MEM 387.640625 1698794773.1550
MEM 366.781250 1698794773.2672
MEM 347.968750 1698794773.3712
MEM 329.132812 1698794773.4753
MEM 309.035156 1698794773.5873
MEM 289.808594 1698794773.6994
MEM 269.308594 1698794773.8118
MEM 248.351562 1698794773.9244
MEM 233.351562 1698794774.0285
MEM 213.542969 1698794774.1410
MEM 195.789062 1698794774.2450
MEM 178.074219 1698794774.3576
MEM 158.812500 1698794774.4696
MEM 140.378906 1698794774.5736
MEM 120.332031 1698794774.6857
MEM 46.593750 1698794774.7902
MEM 53.734375 1698794774.8947
MEM 59.445312 1698794775.0062
MEM 67.011719 1698794775.1183
MEM 68.667969 1698794775.2309
MEM 65.843750 1698794775.3589
MEM 69.917969 1698794775.4869
